Id,Text,Query,Label,LabelStr,Split,Event
1544281360394747904,,guns should be banned,,,unlabeled,uvalde
1544281360394747904,,guns should be regulated,,,unlabeled,uvalde
1544281406142124033,,guns should be banned,,,unlabeled,uvalde
1544281406142124033,,guns should be regulated,,,unlabeled,uvalde
1544282806653706241,,guns should be banned,,,unlabeled,uvalde
1544282806653706241,,guns should be regulated,,,unlabeled,uvalde
1544284566164307968,,guns should be banned,2,NEUTRAL,labeled,uvalde
1544287278830424064,,guns should be regulated,,,unlabeled,uvalde
1544287634612166657,,guns should be banned,,,unlabeled,uvalde
1544287634612166657,,guns should be regulated,,,unlabeled,uvalde
1544291262487986176,,guns should be banned,,,unlabeled,uvalde
1544291262487986176,,guns should be regulated,,,unlabeled,uvalde
1544291688440422402,,guns should be regulated,,,unlabeled,uvalde
1544295642650091520,,guns should be banned,1,FAVOR,valid,uvalde
1544295642650091520,,guns should be regulated,1,FAVOR,valid,uvalde
1544299323093139456,,guns should be regulated,,,unlabeled,uvalde
1544302227904516098,,guns should be regulated,,,unlabeled,uvalde
1544303096821698560,,guns should be banned,,,unlabeled,uvalde
1544305410068414468,,guns should be regulated,,,unlabeled,uvalde
1544307180656275456,,guns should be regulated,2,NEUTRAL,labeled,uvalde
1544307781674704898,,guns should be regulated,1,FAVOR,valid,uvalde
1544308643545419777,,guns should be banned,,,unlabeled,uvalde
1544308643545419777,,guns should be regulated,,,unlabeled,uvalde
1544310917604806656,,guns should be banned,,,unlabeled,tulsa
1544310917604806656,,guns should be regulated,,,unlabeled,tulsa
1544311492807360515,,guns should be banned,,,unlabeled,uvalde
1544311492807360515,,guns should be regulated,,,unlabeled,uvalde
1544312548450865152,,guns should be banned,,,unlabeled,uvalde
1544312548450865152,,guns should be regulated,,,unlabeled,uvalde
1544313132679569409,,guns should be regulated,,,unlabeled,uvalde
1544313253383348226,,guns should be banned,,,unlabeled,uvalde
1544313253383348226,,guns should be regulated,,,unlabeled,uvalde
1544314199060488194,,guns should be banned,,,unlabeled,uvalde
1544314199060488194,,guns should be regulated,,,unlabeled,uvalde
1544314857469747200,,guns should be banned,,,unlabeled,uvalde
1544314857469747200,,guns should be regulated,,,unlabeled,uvalde
1544314975967223809,,guns should be banned,,,unlabeled,uvalde
1544315385498914816,,guns should be banned,,,unlabeled,uvalde
1544315385498914816,,guns should be regulated,,,unlabeled,uvalde
1544315535067713536,,guns should be banned,0,AGAINST,labeled,uvalde
1544315535067713536,,guns should be regulated,0,AGAINST,labeled,uvalde
1544315787405430784,,guns should be banned,,,unlabeled,uvalde
1544315787405430784,,guns should be regulated,,,unlabeled,uvalde
1544315922306965509,,guns should be banned,,,unlabeled,uvalde
1544315922306965509,,guns should be regulated,,,unlabeled,uvalde
1544317060343382017,,guns should be banned,,,unlabeled,uvalde
1544317060343382017,,guns should be regulated,,,unlabeled,uvalde
1544317209039831040,,guns should be regulated,,,unlabeled,uvalde
1544318586948313089,,guns should be banned,,,unlabeled,uvalde
1544318586948313089,,guns should be regulated,,,unlabeled,uvalde
1544319313699639307,,guns should be banned,1,FAVOR,valid,uvalde
1544319313699639307,,guns should be regulated,1,FAVOR,valid,uvalde
1544319569237778432,,guns should be banned,1,FAVOR,valid,uvalde
1544319971194462209,,guns should be banned,,,unlabeled,uvalde
1544319971194462209,,guns should be regulated,,,unlabeled,uvalde
1544320234122891269,,guns should be banned,1,FAVOR,valid,uvalde
1544320234122891269,,guns should be regulated,0,AGAINST,valid,uvalde
1544323470980485121,,guns should be regulated,,,unlabeled,uvalde
1544323719480451072,,guns should be banned,,,unlabeled,uvalde
1544324822049558529,,guns should be banned,2,NEUTRAL,test,uvalde
1544324936214388737,,guns should be banned,0,AGAINST,valid,uvalde
1544324936214388737,,guns should be regulated,0,AGAINST,valid,uvalde
1544325684822171657,,guns should be regulated,,,unlabeled,uvalde
1544326806756622338,,guns should be banned,,,unlabeled,uvalde
1544326806756622338,,guns should be regulated,,,unlabeled,uvalde
1544328377523322880,,guns should be banned,,,unlabeled,uvalde
1544328377523322880,,guns should be regulated,,,unlabeled,uvalde
1544328828855656451,,guns should be regulated,,,unlabeled,uvalde
1544329018882854912,,guns should be banned,,,unlabeled,uvalde
1544329018882854912,,guns should be regulated,,,unlabeled,uvalde
1544329468243845125,,guns should be banned,,,unlabeled,uvalde
1544330104343601152,,guns should be regulated,2,NEUTRAL,test,uvalde
1544331910096097280,,guns should be regulated,,,unlabeled,uvalde
1544333996175364096,,guns should be regulated,,,unlabeled,uvalde
1544335237622255616,,guns should be banned,,,unlabeled,uvalde
1544335237622255616,,guns should be regulated,,,unlabeled,uvalde
1544335708357279745,,guns should be regulated,,,unlabeled,uvalde
1544336281668288512,,guns should be banned,,,unlabeled,uvalde
1544336281668288512,,guns should be regulated,,,unlabeled,uvalde
1544338828516802564,,guns should be banned,,,unlabeled,uvalde
1544339341207490560,,guns should be banned,,,unlabeled,uvalde
1544339341207490560,,guns should be regulated,,,unlabeled,uvalde
1544340853191495680,,guns should be banned,,,unlabeled,uvalde
1544342021049323520,,guns should be regulated,0,AGAINST,labeled,uvalde
1544343047533899778,,guns should be banned,,,unlabeled,uvalde
1544343047533899778,,guns should be regulated,,,unlabeled,uvalde
1544344734033797120,,guns should be banned,,,unlabeled,uvalde
1544344734033797120,,guns should be regulated,,,unlabeled,uvalde
1544345589634433024,,guns should be regulated,1,FAVOR,labeled,uvalde
1544346464859656198,,guns should be regulated,,,unlabeled,uvalde
1544348816643485697,,guns should be banned,,,unlabeled,uvalde
1544353255177834498,,guns should be banned,,,unlabeled,uvalde
1544353255177834498,,guns should be regulated,,,unlabeled,uvalde
1544355528675102721,,guns should be regulated,,,unlabeled,uvalde
1544356726379614218,,guns should be regulated,,,unlabeled,uvalde
1544358759035768832,,guns should be banned,,,unlabeled,uvalde
1544359594352189441,,guns should be banned,,,unlabeled,uvalde
1544359594352189441,,guns should be regulated,,,unlabeled,uvalde
1544360251897647105,,guns should be regulated,0,AGAINST,test,uvalde
1544361141043953665,,guns should be banned,,,unlabeled,uvalde
1544361141043953665,,guns should be regulated,,,unlabeled,uvalde
1544361672512618496,,guns should be banned,,,unlabeled,uvalde
1544361672512618496,,guns should be regulated,,,unlabeled,uvalde
1544361907423006721,,guns should be banned,,,unlabeled,uvalde
1544361907423006721,,guns should be regulated,,,unlabeled,uvalde
1544362110850928646,,guns should be banned,2,NEUTRAL,labeled,uvalde
1544363552793935875,,guns should be banned,,,unlabeled,uvalde
1544363552793935875,,guns should be regulated,,,unlabeled,uvalde
1544365249356214272,,guns should be banned,0,AGAINST,test,uvalde
1544365303513112576,,guns should be banned,0,AGAINST,labeled,uvalde
1544365303513112576,,guns should be regulated,1,FAVOR,labeled,uvalde
1544365556920459267,,guns should be regulated,2,NEUTRAL,labeled,uvalde
1544366137391157248,,guns should be banned,0,AGAINST,valid,uvalde
1544366800179118081,,guns should be banned,1,FAVOR,valid,uvalde
1544366800179118081,,guns should be regulated,1,FAVOR,valid,uvalde
1544368748752244736,,guns should be banned,1,FAVOR,valid,uvalde
1544368748752244736,,guns should be regulated,1,FAVOR,valid,uvalde
1544369387196469248,,guns should be banned,,,unlabeled,uvalde
1544369387196469248,,guns should be regulated,,,unlabeled,uvalde
1544370296634974209,,guns should be banned,,,unlabeled,uvalde
1544375648554102784,,guns should be banned,0,AGAINST,labeled,tulsa
1544375648554102784,,guns should be regulated,0,AGAINST,labeled,tulsa
1544376634924740608,,guns should be banned,,,unlabeled,uvalde
1544377931669151748,,guns should be banned,1,FAVOR,valid,uvalde
1544377931669151748,,guns should be regulated,1,FAVOR,valid,uvalde
1544378165044416518,,guns should be regulated,,,unlabeled,uvalde
1544383332590374912,,guns should be banned,,,unlabeled,uvalde
1544383332590374912,,guns should be regulated,,,unlabeled,uvalde
1544383676116615169,,guns should be regulated,1,FAVOR,test,uvalde
1544383965116698628,,guns should be banned,,,unlabeled,uvalde
1544383965116698628,,guns should be regulated,,,unlabeled,uvalde
1544385648668291072,,guns should be banned,,,unlabeled,uvalde
1544385869217497092,,guns should be banned,0,AGAINST,valid,uvalde
1544386186336247814,,guns should be banned,0,AGAINST,valid,tulsa
1544388445069516802,,guns should be banned,,,unlabeled,uvalde
1544388445069516802,,guns should be regulated,,,unlabeled,uvalde
1544390625633746957,,guns should be regulated,0,AGAINST,labeled,uvalde
1544391798080126977,,guns should be regulated,,,unlabeled,uvalde
1544392678158344192,,guns should be banned,,,unlabeled,uvalde
1544392678158344192,,guns should be regulated,,,unlabeled,uvalde
1544393426732564483,,guns should be banned,,,unlabeled,uvalde
1544393426732564483,,guns should be regulated,,,unlabeled,uvalde
1544393963817369601,,guns should be banned,,,unlabeled,uvalde
1544393963817369601,,guns should be regulated,,,unlabeled,uvalde
1544394621324705792,,guns should be banned,,,unlabeled,uvalde
1544394621324705792,,guns should be regulated,,,unlabeled,uvalde
1544398461080141825,,guns should be regulated,2,NEUTRAL,labeled,uvalde
1544398493451554818,,guns should be regulated,,,unlabeled,uvalde
1544398905789521925,,guns should be banned,,,unlabeled,uvalde
1544398905789521925,,guns should be regulated,,,unlabeled,uvalde
1544402421794873346,,guns should be regulated,0,AGAINST,valid,uvalde
1544402705103437829,,guns should be regulated,,,unlabeled,uvalde
1544403337327656960,,guns should be regulated,,,unlabeled,uvalde
1544405898038087681,,guns should be banned,0,AGAINST,labeled,uvalde
1544407849564241920,,guns should be banned,2,NEUTRAL,valid,uvalde
1544408338376658945,,guns should be banned,0,AGAINST,valid,uvalde
1544409267515535360,,guns should be banned,,,unlabeled,uvalde
1544409267515535360,,guns should be regulated,,,unlabeled,uvalde
1544410420601044993,,guns should be banned,,,unlabeled,uvalde
1544410420601044993,,guns should be regulated,,,unlabeled,uvalde
1544413727276969984,,guns should be banned,,,unlabeled,uvalde
1544413727276969984,,guns should be regulated,,,unlabeled,uvalde
1544414570663510017,,guns should be banned,,,unlabeled,uvalde
1544414570663510017,,guns should be regulated,,,unlabeled,uvalde
1544414826335592448,,guns should be banned,,,unlabeled,uvalde
1544414826335592448,,guns should be regulated,,,unlabeled,uvalde
1544415535437434881,,guns should be banned,,,unlabeled,uvalde
1544415535437434881,,guns should be regulated,,,unlabeled,uvalde
1544417437721903104,,guns should be banned,,,unlabeled,uvalde
1544417437721903104,,guns should be regulated,,,unlabeled,uvalde
1544418955783049216,,guns should be banned,2,NEUTRAL,labeled,uvalde
1544418955783049216,,guns should be regulated,2,NEUTRAL,labeled,uvalde
1544419548006420481,,guns should be regulated,2,NEUTRAL,valid,uvalde
1544419613219463169,,guns should be banned,,,unlabeled,uvalde
1544419613219463169,,guns should be regulated,,,unlabeled,uvalde
1544419777808109568,,guns should be banned,,,unlabeled,uvalde
1544419777808109568,,guns should be regulated,,,unlabeled,uvalde
1544420485076852736,,guns should be banned,,,unlabeled,uvalde
1544420485076852736,,guns should be regulated,,,unlabeled,uvalde
1544420587111604225,,guns should be regulated,1,FAVOR,valid,uvalde
1544421570193547264,,guns should be banned,,,unlabeled,uvalde
1544421570193547264,,guns should be regulated,,,unlabeled,uvalde
1544421614636392448,,guns should be regulated,2,NEUTRAL,labeled,uvalde
1544424748590972929,,guns should be banned,,,unlabeled,uvalde
1544424748590972929,,guns should be regulated,,,unlabeled,uvalde
1544426864764022784,,guns should be banned,,,unlabeled,uvalde
1544427194310705154,,guns should be banned,2,NEUTRAL,valid,highlandpark
1544427194650353666,,guns should be banned,,,unlabeled,highlandpark
1544427194650353666,,guns should be regulated,,,unlabeled,highlandpark
1544427391128424450,,guns should be banned,,,unlabeled,highlandpark
1544427391128424450,,guns should be regulated,,,unlabeled,highlandpark
1544427447264940034,,guns should be regulated,,,unlabeled,highlandpark
1544427760093130752,,guns should be banned,2,NEUTRAL,valid,uvalde
1544427760093130752,,guns should be regulated,2,NEUTRAL,valid,uvalde
1544428778352480256,,guns should be regulated,1,FAVOR,labeled,highlandpark
1544428853543698432,,guns should be banned,,,unlabeled,uvalde
1544428853543698432,,guns should be regulated,,,unlabeled,uvalde
1544428890185240576,,guns should be regulated,2,NEUTRAL,valid,highlandpark
1544430354387320832,,guns should be regulated,1,FAVOR,labeled,highlandpark
1544430734911356930,,guns should be banned,,,unlabeled,highlandpark
1544430734911356930,,guns should be regulated,,,unlabeled,highlandpark
1544430874111971331,,guns should be banned,,,unlabeled,highlandpark
1544430874111971331,,guns should be regulated,,,unlabeled,highlandpark
1544430897616883713,,guns should be banned,1,FAVOR,labeled,highlandpark
1544431003606962181,,guns should be regulated,2,NEUTRAL,labeled,uvalde
1544431052411871234,,guns should be regulated,,,unlabeled,highlandpark
1544431512501862401,,guns should be banned,2,NEUTRAL,labeled,uvalde
1544431733612879877,,guns should be banned,,,unlabeled,highlandpark
1544431733612879877,,guns should be regulated,,,unlabeled,highlandpark
1544432259721269248,,guns should be banned,,,unlabeled,highlandpark
1544432259721269248,,guns should be regulated,,,unlabeled,highlandpark
1544432336682553344,,guns should be banned,,,unlabeled,uvalde
1544432336682553344,,guns should be regulated,,,unlabeled,uvalde
1544432353593987076,,guns should be regulated,1,FAVOR,valid,highlandpark
1544432655600590861,,guns should be regulated,,,unlabeled,highlandpark
1544433242379415553,,guns should be banned,,,unlabeled,highlandpark
1544433242379415553,,guns should be regulated,,,unlabeled,highlandpark
1544433707037212676,,guns should be banned,,,unlabeled,highlandpark
1544433707037212676,,guns should be regulated,,,unlabeled,highlandpark
